interrogative	那	gradeS	1044	二[two] 一[one] ⻏[capital city (radical)]	"<img src=""090a3.svg"">"
II	弐	gradeS	2318	一[one] 弋[ceremony radical (no. 56)] 二[two] 丶[dot radical (no. 3)]	"<img src=""05f10.svg"">"
potato	芋	gradeS	1597	艹[grass radical (no. 140)] 于[going] 二[two] 一[one] 亅[barb radical (no. 6)]	"<img src=""0828b.svg"">"
abolish	廃	gradeS	1075	广[dotted cliff radical (no. 53)] 厂[trailing cliff radical (no. 27)] 発[discharge] 癶[dotted tent radical (no. 105)] 二[two] 一[one] 儿[legs radical (no. 10)] 丿[katakana no radical (no. 4)] ㇟[vertical curved hook]	"<img src=""05ec3.svg"">"
bestow	与	gradeS	677	一[one]	"<img src=""04e0e.svg"">"
shade	陰	gradeS	1257	⻖[mound] 今[now] 𠆢[top "person" radical] 一[one] 云[quote] 二[two] 厶[katakana mu radical (no. 28)]	"<img src=""09670.svg"">"
length	丈	gradeS	848	一[one] 乂[mow] 丿[katakana no radical (no. 4)]	"<img src=""04e08.svg"">"
vinegar	酢	gradeS	1316	酉[sign of the bird] 西[west] 一[one] 囗[box radical (no. 31)] 儿[legs radical (no. 10)] 丿[katakana no radical (no. 4)] ㇟[vertical curved hook] 乍[though]	"<img src=""09162.svg"">"
bartending	酌	gradeS	2459	酉[sign of the bird] 西[west] 一[one] 囗[box radical (no. 31)] 儿[legs radical (no. 10)] 丿[katakana no radical (no. 4)] ㇟[vertical curved hook] 勺[ladle] 勹[wrapping radical (no. 20)] 丶[dot radical (no. 3)]	"<img src=""0914c.svg"">"
furthermore/waver	猶	gradeS	2429	⺨[left "dog" radical] 酋[chieftain] 八[eight] 酉[sign of the bird] 西[west] 一[one] 囗[box radical (no. 31)] 儿[legs radical (no. 10)] 丿[katakana no radical (no. 4)] ㇟[vertical curved hook]	"<img src=""07336.svg"">"
brew	醸	gradeS	1734	酉[sign of the bird] 西[west] 一[one] 囗[box radical (no. 31)] 儿[legs radical (no. 10)] 丿[katakana no radical (no. 4)] ㇟[vertical curved hook] 㐮[to help] 六[six] 亠[kettle lid radical (no. 8)] 八[eight] 三[three] 二[two] 𧘇[scarf (radical)]	"<img src=""091b8.svg"">"
revile	蔑	gradeS	2550	艹[grass radical (no. 140)] 罒[net radical variant (no. 122)] 戍[protection] 戌[sign of the dog] 厂[trailing cliff radical (no. 27)] 戈[tasselled spear radical (no. 62)] 弋[ceremony radical (no. 56)] 一[one] 丿[katakana no radical (no. 4)] 丶[dot radical (no. 3)]	"<img src=""08511.svg"">"
fishguts	乙	gradeS	1547		"<img src=""04e59.svg"">"
beg	乞	gradeS	2325	𠂉[person (radical)] 乙[fishguts]	"<img src=""04e5e.svg"">"
buttocks	尻	gradeS	1411	尸[flag radical (no. 44)] 九[nine] 乙[fishguts]	"<img src=""05c3b.svg"">"
barracks	屯	gradeS	2717	丿[katakana no radical (no. 4)] 屮[old grass radical (no. 45)] 凵[open box radical (no. 17)] 乙[fishguts]	"<img src=""05c6f.svg"">"
swift	迅	gradeS	1300	卂[to fly rapidly] 乙[fishguts] 十[ten] ⻌[road (radical)]	"<img src=""08fc5.svg"">"
drunk	酔	gradeS	1318	酉[sign of the bird] 西[west] 一[one] 囗[box radical (no. 31)] 儿[legs radical (no. 10)] 丿[katakana no radical (no. 4)] ㇟[vertical curved hook] 卆[soldier] 九[nine] 乙[fishguts] 十[ten]	"<img src=""09154.svg"">"
marquis	侯	gradeS	2690	亻[radical number 9] 矢[dart] 天[heavens] 大[large] 人[person]	"<img src=""04faf.svg"">"
rapidly	疾	gradeS	1470	疒[sick radical (no. 104)] 矢[dart] 天[heavens] 大[large] 人[person]	"<img src=""075be.svg"">"
shove	挨	gradeS	1374	扌[hand radical (no. 64)] 矣[sentence particle] 厶[katakana mu radical (no. 28)] 矢[dart] 天[heavens] 大[large] 人[person]	"<img src=""06328.svg"">"
congeal	凝	gradeS	1617	冫[two-stroke water radical (no. 15)] 疑[doubt] 匕[spoon] 矢[dart] 天[heavens] 大[large] 人[person] マ[ma (radical)] ㇇[horizontal + left-falling] 疋[critters] 卜[augury]	"<img src=""051dd.svg"">"
mimic	擬	gradeS	1995	扌[hand radical (no. 64)] 疑[doubt] 匕[spoon] 矢[dart] 天[heavens] 大[large] 人[person] マ[ma (radical)] ㇇[horizontal + left-falling] 疋[critters] 卜[augury]	"<img src=""064ec.svg"">"
prostrated	伏	gradeS	1556	亻[radical number 9] 犬[dog] 大[large] 人[person] 丶[dot radical (no. 3)]	"<img src=""04f0f.svg"">"
offering	献	gradeS	1227	南[south] 䒑[grass radical (variant)] 十[ten] 冂[upside-down box radical (no. 13)] 干[dry] 犬[dog] 大[large] 人[person] 丶[dot radical (no. 3)]	"<img src=""0732e.svg"">"
cleanse	汰	gradeS	1668	氵[water radical (no. 85)] 太[plump] 大[large] 人[person] 丶[dot radical (no. 3)]	"<img src=""06c70.svg"">"
transfer/alternate	迭	gradeS	2856	失[lose] 丿[katakana no radical (no. 4)] 夫[husband] 大[large] 人[person] ⻌[road (radical)]	"<img src=""08fed.svg"">"
aid	扶	gradeS	1992	扌[hand radical (no. 64)] 夫[husband] 大[large] 人[person]	"<img src=""06276.svg"">"
mountain stream	渓	gradeS	1801	氵[water radical (no. 85)] 奚[servant] ⺤[claw (radical)] 夫[husband] 大[large] 人[person]	"<img src=""06e13.svg"">"
wretched	惨	gradeS	1733	忄[standing heart radical variant (no. 61)] 参[nonplussed/visit] 厶[katakana mu radical (no. 28)] 大[large] 人[person] 彡[short hair or fur radical (no. 59)]	"<img src=""060e8.svg"">"
bracing	爽	gradeS	1464	大[large] 人[person] 爻[double X radical (no. 89)] 乂[mow]	"<img src=""0723d.svg"">"
irrigate	沃	gradeS	3247	氵[water radical (no. 85)] 夭[early death] 丿[katakana no radical (no. 4)] 大[large] 人[person]	"<img src=""06c83.svg"">"
stab	突	gradeS	697	穴[hole] 宀[katakana u radical (no. 40)] 冖[wa-shaped crown radical (no. 14)] 八[eight] 大[large] 人[person]	"<img src=""07a81.svg"">"
bustle	奔	gradeS	2361	大[large] 人[person] 卉[grass] 十[ten] 廾[twenty or letter H radical (no. 55)] 丿[katakana no radical (no. 4)]	"<img src=""05954.svg"">"
cramped	狭	gradeS	1291	⺨[left "dog" radical] 夹[come (variant)] 二[two] 一[one] 大[large] 人[person] 从[two people]	"<img src=""072ed.svg"">"
sandwiched	挟	gradeS	1804	扌[hand radical (no. 64)] 夹[come (variant)] 二[two] 一[one] 大[large] 人[person] 从[two people]	"<img src=""0631f.svg"">"
peaceful	泰	gradeS	1795	𡗗[music (primitive)] 三[three] 二[two] 一[one] 大[large] 人[person] 氺[water radical variant (no. 85)]	"<img src=""06cf0.svg"">"
annexed	添	gradeS	1073	氵[water radical (no. 85)] 忝[grateful] 夭[early death] 丿[katakana no radical (no. 4)] 大[large] 人[person] ⺗[heart variant (shitagokoro)]	"<img src=""06dfb.svg"">"
observance/dedicate	奉	gradeS	1807	𡗗[music (primitive)] 三[three] 二[two] 一[one] 大[large] 人[person] 丿[katakana no radical (no. 4)] 丨[rod radical (no. 2)]	"<img src=""05949.svg"">"
stipend	俸	gradeS	2374	亻[radical number 9] 奉[observance/dedicate] 𡗗[music (primitive)] 三[three] 二[two] 一[one] 大[large] 人[person] 丨[rod radical (no. 2)]	"<img src=""04ff8.svg"">"
interchange	換	gradeS	400	扌[hand radical (no. 64)] 奐[clear] 𠂊[knife (radical, variant)] 冂[upside-down box radical (no. 13)] 儿[legs radical (no. 10)] 丿[katakana no radical (no. 4)] ㇟[vertical curved hook] 大[large] 人[person]	"<img src=""063db.svg"">"
inflammation	炎	gradeS	1193	火[fire] 人[person]	"<img src=""0708e.svg"">"
thin	淡	gradeS	1476	氵[water radical (no. 85)] 炎[inflammation] 火[fire] 人[person]	"<img src=""06de1.svg"">"
destroy	滅	gradeS	1208	氵[water radical (no. 85)] 戌[sign of the dog] 厂[trailing cliff radical (no. 27)] 戈[tasselled spear radical (no. 62)] 弋[ceremony radical (no. 56)] 一[one] 火[fire] 人[person] 丿[katakana no radical (no. 4)] 丶[dot radical (no. 3)]	"<img src=""06ec5.svg"">"
cook	炊	gradeS	1506	火[fire] 人[person] 欠[lack]	"<img src=""0708a.svg"">"
delight	歓	gradeS	1132	𠂉[person (radical)] 隹[old bird radical (no. 172)] 亻[radical number 9] 欠[lack] 人[person]	"<img src=""06b53.svg"">"
deceit	欺	gradeS	1738	其[that] 甘[sweet] 廿[twenty] 十[ten] 八[eight] 欠[lack] 人[person]	"<img src=""06b3a.svg"">"
captured	囚	gradeS	2118	囗[box radical (no. 31)] 人[person]	"<img src=""056da.svg"">"
third class	丙	gradeS	3066	一[one] 内[inside] 冂[upside-down box radical (no. 13)] 人[person]	"<img src=""04e19.svg"">"
umbrella	傘	gradeS	1614	人[person] 从[two people] 十[ten]	"<img src=""05098.svg"">"
me	僕	gradeS	580	亻[radical number 9] 菐[manservant (primitive)] 业[north (alternative)] 三[three] 二[two] 一[one] 人[person]	"<img src=""050d5.svg"">"
slap	撲	gradeS	1550	扌[hand radical (no. 64)] 菐[manservant (primitive)] 业[north (alternative)] 三[three] 二[two] 一[one] 人[person]	"<img src=""064b2.svg"">"
ethics	倫	gradeS	1693	亻[radical number 9] 侖[think] 人[person] 一[one] 冊[tome] 冂[upside-down box radical (no. 13)] 廾[twenty or letter H radical (no. 55)] 十[ten] 丿[katakana no radical (no. 4)]	"<img src=""0502b.svg"">"
how many	幾	gradeS	1590	幺[short thread radical (no. 52)] 戍[protection] 戈[tasselled spear radical (no. 62)] 弋[ceremony radical (no. 56)] 厂[trailing cliff radical (no. 27)] 人[person] 一[one] 丿[katakana no radical (no. 4)] 丶[dot radical (no. 3)]	"<img src=""05e7e.svg"">"
crowded	込	gradeS	96	入[enter] ⻌[road (radical)]	"<img src=""08fbc.svg"">"
censure	劾	gradeS	3444	亥[sign of the hog] 亠[kettle lid radical (no. 8)] 人[person] 力[power]	"<img src=""052be.svg"">"
persuade	勧	gradeS	909	𠂉[person (radical)] 隹[old bird radical (no. 172)] 亻[radical number 9] 力[power]	"<img src=""052e7.svg"">"
encourage	励	gradeS	1425	厂[trailing cliff radical (no. 27)] 丿[katakana no radical (no. 4)] 万[ten thousand] 一[one] 力[power]	"<img src=""052b1.svg"">"
intuition	勘	gradeS	1324	甚[tremendously] 甘[sweet] 廿[twenty] 十[ten] 匹[equal] 匚[box-on-side enclosure radical (no. 22)] 儿[legs radical (no. 10)] 丿[katakana no radical (no. 4)] ㇟[vertical curved hook] 八[eight] 力[power]	"<img src=""052d8.svg"">"
blade	刃	gradeS	1843	刀[sword] 丿[katakana no radical (no. 4)] 丶[dot radical (no. 3)]	"<img src=""05203.svg"">"
stealth	窃	gradeS	2665	穴[hole] 宀[katakana u radical (no. 40)] 冖[wa-shaped crown radical (no. 14)] 八[eight] 切[cut] 七[seven] 一[one] 刀[sword]	"<img src=""07a83.svg"">"
pledge	契	gradeS	949	龶[blue prefix] 刀[sword] 大[large] 人[person]	"<img src=""05951.svg"">"
or again	又	gradeS	802		"<img src=""053c8.svg"">"
slip out	抜	gradeS	608	扌[hand radical (no. 64)] 友[friend] 又[or again]	"<img src=""0629c.svg"">"
abet	援	gradeS	477	扌[hand radical (no. 64)] 爰[lead on to] ⺤[claw (radical)] 友[friend] 又[or again]	"<img src=""063f4.svg"">"
pair	双	gradeS	1371	又[or again]	"<img src=""053cc.svg"">"
expose	披	gradeS	1545	扌[hand radical (no. 64)] 皮[pelt] 又[or again]	"<img src=""062ab.svg"">"
exhausted/tired	疲	gradeS	736	疒[sick radical (no. 104)] 皮[pelt] 又[or again]	"<img src=""075b2.svg"">"
incur	被	gradeS	857	衤[clothing radical (no. 145] 皮[pelt] 又[or again]	"<img src=""088ab.svg"">"
he	彼	gradeS	402	彳[going man radical (no. 60)] 亻[radical number 9] 皮[pelt] 又[or again]	"<img src=""05f7c.svg"">"
reach out	及	gradeS	383	丿[katakana no radical (no. 4)] 又[or again]	"<img src=""053ca.svg"">"
handle	扱	gradeS	569	扌[hand radical (no. 64)] 及[reach out] 丿[katakana no radical (no. 4)] 又[or again]	"<img src=""06271.svg"">"
performing artist	伎	gradeS	2028	亻[radical number 9] 支[branch] 十[ten] 又[or again]	"<img src=""04f0e.svg"">"
vessels	隻	gradeS	2492	隹[old bird radical (no. 172)] 亻[radical number 9] 又[or again]	"<img src=""096bb.svg"">"
seize	獲	gradeS	1207	⺨[left "dog" radical] 蒦[to measure] 艹[grass radical (no. 140)] 隻[vessels] 隹[old bird radical (no. 172)] 亻[radical number 9] 又[or again]	"<img src=""07372.svg"">"
encroach	侵	gradeS	1442	亻[radical number 9] ⺕[snout] 冖[wa-shaped crown radical (no. 14)] 又[or again]	"<img src=""04fb5.svg"">"
immersed	浸	gradeS	1439	氵[water radical (no. 85)] ⺕[snout] 冖[wa-shaped crown radical (no. 14)] 又[or again]	"<img src=""06d78.svg"">"
drown	没	gradeS	1595	氵[water radical (no. 85)] 殳[windy-again radical (no. 79)] 几[table or windy radical (no. 16)] 丿[katakana no radical (no. 4)] 又[or again]	"<img src=""06ca1.svg"">"
transit	渡	gradeS	724	氵[water radical (no. 85)] 度[degrees] 广[dotted cliff radical (no. 53)] 厂[trailing cliff radical (no. 27)] 廿[twenty] 十[ten] 又[or again]	"<img src=""06e21.svg"">"
epidemic	疫	gradeS	1645	疒[sick radical (no. 104)] 殳[windy-again radical (no. 79)] 几[table or windy radical (no. 16)] 丿[katakana no radical (no. 4)] 又[or again]	"<img src=""075ab.svg"">"
lie down	寝	gradeS	579	宀[katakana u radical (no. 40)] 冖[wa-shaped crown radical (no. 14)] ⺦[radical 90 (simplified)] ⺕[snout] 又[or again]	"<img src=""05bdd.svg"">"
Mr.	殿	gradeS	1312	尸[flag radical (no. 44)] 共[together] 龷[together (primitive)] 八[eight] 殳[windy-again radical (no. 79)] 几[table or windy radical (no. 16)] 丿[katakana no radical (no. 4)] 又[or again]	"<img src=""06bbf.svg"">"
inferiority	劣	gradeS	1577	少[few] 小[little] 丿[katakana no radical (no. 4)] 力[power]	"<img src=""052a3.svg"">"
grains of sand	沙	gradeS	1373	氵[water radical (no. 85)] 少[few] 小[little] 丿[katakana no radical (no. 4)]	"<img src=""06c99.svg"">"
extract	抄	gradeS	2283	扌[hand radical (no. 64)] 少[few] 小[little] 丿[katakana no radical (no. 4)]	"<img src=""06284.svg"">"
twist	糾	gradeS	2703	糸[thread] 幺[short thread radical (no. 52)] 小[little] 丩[to join or connect the vine] 丨[rod radical (no. 2)]	"<img src=""07cfe.svg"">"
cord	索	gradeS	98	十[ten] 冖[wa-shaped crown radical (no. 14)] 糸[thread] 幺[short thread radical (no. 52)] 小[little]	"<img src=""07d22.svg"">"
fiber	維	gradeS	1055	糸[thread] 幺[short thread radical (no. 52)] 小[little] 隹[old bird radical (no. 172)] 亻[radical number 9]	"<img src=""07dad.svg"">"
gauze	羅	gradeS	1357	罒[net radical variant (no. 122)] 維[fiber] 糸[thread] 幺[short thread radical (no. 52)] 小[little] 隹[old bird radical (no. 172)] 亻[radical number 9]	"<img src=""07f85.svg"">"
distract	紛	gradeS	1586	糸[thread] 幺[short thread radical (no. 52)] 小[little] 分[part] 八[eight] 刀[sword]	"<img src=""07d1b.svg"">"
navy blue	紺	gradeS	1994	糸[thread] 幺[short thread radical (no. 52)] 小[little] 甘[sweet] 廿[twenty] 十[ten]	"<img src=""07d3a.svg"">"
affinity	縁	gradeS	1183	糸[thread] 幺[short thread radical (no. 52)] 小[little] 彖[divination] 彑[pig's head radical variant (no. 58)] ⺕[snout] 豕[pig radical (no. 152)]	"<img src=""07e01.svg"">"
slacken	緩	gradeS	1497	糸[thread] 幺[short thread radical (no. 52)] 小[little] 爰[lead on to] ⺤[claw (radical)] 友[friend] 又[or again]	"<img src=""07de9.svg"">"
come apart at the seams	綻	gradeS	2200	糸[thread] 幺[short thread radical (no. 52)] 小[little] 定[determine] 宀[katakana u radical (no. 40)] 冖[wa-shaped crown radical (no. 14)] 疋[critters] 龰[foot (radical)] 卜[augury] 人[person]	"<img src=""07dbb.svg"">"
sew	縫	gradeS	1701	糸[thread] 幺[short thread radical (no. 52)] 小[little] 逢[tryst] 夆[resist] 夂[winter radical (no. 34)] 丰[abundant] 三[three] 二[two] 一[one] 丨[rod radical (no. 2)] ⻌[road (radical)]	"<img src=""07e2b.svg"">"
confer	叙	gradeS	2384	余[too much] 𠆢[top "person" radical] 小[little] 又[or again]	"<img src=""053d9.svg"">"
route	途	gradeS	583	余[too much] 𠆢[top "person" radical] 小[little] ⻌[road (radical)]	"<img src=""09014.svg"">"
gradually	徐	gradeS	1683	彳[going man radical (no. 60)] 亻[radical number 9] 余[too much] 𠆢[top "person" radical] 小[little]	"<img src=""05f90.svg"">"
drift	漂	gradeS	1612	氵[water radical (no. 85)] 票[ballot] 覀[west radical (no. 146)] 示[show] 二[two] 一[one] 小[little]	"<img src=""06f02.svg"">"
uncle	叔	gradeS	2140	上[above] 卜[augury] 一[one] 小[little] 又[or again]	"<img src=""053d4.svg"">"
graceful	淑	gradeS	2503	氵[water radical (no. 85)] 叔[uncle] 上[above] 卜[augury] 一[one] 小[little] 又[or again]	"<img src=""06dd1.svg"">"
loneliness	寂	gradeS	1339	宀[katakana u radical (no. 40)] 冖[wa-shaped crown radical (no. 14)] 叔[uncle] 上[above] 卜[augury] 一[one] 小[little] 又[or again]	"<img src=""05bc2.svg"">"
cover over	蔽	gradeS	2555	艹[grass radical (no. 140)] 敝[be worn-out] 小[little] 冂[upside-down box radical (no. 13)] 攵[folding chair radical variant (no. 66)] 乂[mow] 丿[katakana no radical (no. 4)]	"<img src=""0853d.svg"">"
abuse	弊	gradeS	1161	敝[be worn-out] 小[little] 冂[upside-down box radical (no. 13)] 攵[folding chair radical variant (no. 66)] 乂[mow] 丿[katakana no radical (no. 4)] 廾[twenty or letter H radical (no. 55)] 十[ten]	"<img src=""05f0a.svg"">"
relatives	戚	gradeS	1954	戊[5th calendar sign] 厂[trailing cliff radical (no. 27)] 戈[tasselled spear radical (no. 62)] 弋[ceremony radical (no. 56)] 尗[younger of brothers] 上[above] 卜[augury] 一[one] 小[little] 丿[katakana no radical (no. 4)] 丶[dot radical (no. 3)]	"<img src=""0621a.svg"">"
hermit	仙	gradeS	1228	亻[radical number 9] 山[mountain]	"<img src=""04ed9.svg"">"
tin can	缶	gradeS	1471	午[noon] 山[mountain]	"<img src=""07f36.svg"">"
pottery	陶	gradeS	1512	⻖[mound] 勹[wrapping radical (no. 20)] 丿[katakana no radical (no. 4)] 缶[tin can] 午[noon] 山[mountain]	"<img src=""09676.svg"">"
swing	揺	gradeS	1384	扌[hand radical (no. 64)] 䍃[a vase] ⺤[claw (radical)] 缶[tin can] 午[noon] 山[mountain]	"<img src=""063fa.svg"">"
yield	屈	gradeS	1444	尸[flag radical (no. 44)] 出[exit] 山[mountain] 凵[open box radical (no. 17)]	"<img src=""05c48.svg"">"
dig	掘	gradeS	1381	扌[hand radical (no. 64)] 屈[yield] 尸[flag radical (no. 44)] 出[exit] 山[mountain] 凵[open box radical (no. 17)]	"<img src=""06398.svg"">"
cavern	窟	gradeS	2067	穴[hole] 宀[katakana u radical (no. 40)] 冖[wa-shaped crown radical (no. 14)] 八[eight] 屈[yield] 尸[flag radical (no. 44)] 出[exit] 山[mountain] 凵[open box radical (no. 17)]	"<img src=""07a9f.svg"">"
bungling	拙	gradeS	2129	扌[hand radical (no. 64)] 出[exit] 山[mountain] 凵[open box radical (no. 17)]	"<img src=""062d9.svg"">"
sturdy	剛	gradeS	1615	岡[Mount] 冂[upside-down box radical (no. 13)] 䒑[grass radical (variant)] 丨[rod radical (no. 2)] 山[mountain] 刂[standing sword radical (no. 18)]	"<img src=""0525b.svg"">"
hawser	綱	gradeS	1698	糸[thread] 幺[short thread radical (no. 52)] 小[little] 岡[Mount] 冂[upside-down box radical (no. 13)] 䒑[grass radical (variant)] 山[mountain]	"<img src=""07db1.svg"">"
seclude/faint	幽	gradeS	1987	山[mountain] 丨[rod radical (no. 2)] 幺[short thread radical (no. 52)]	"<img src=""05e7d.svg"">"
sponsor	催	gradeS	676	亻[radical number 9] 崔[cliff] 山[mountain] 隹[old bird radical (no. 172)]	"<img src=""050ac.svg"">"
mountain peak	峠	gradeS	1839	山[mountain] 上[above] 卜[augury] 一[one] 下[below]	"<img src=""05ce0.svg"">"
gorge	峡	gradeS	2018	山[mountain] 夹[come (variant)] 二[two] 一[one] 大[large] 人[person] 从[two people]	"<img src=""05ce1.svg"">"
summit	峰	gradeS	1572	山[mountain] 夆[resist] 夂[winter radical (no. 34)] 丰[abundant] 三[three] 二[two] 一[one] 丨[rod radical (no. 2)]	"<img src=""05cf0.svg"">"
adore	崇	gradeS	2117	山[mountain] 宗[religion] 宀[katakana u radical (no. 40)] 冖[wa-shaped crown radical (no. 14)] 示[show] 二[two] 一[one] 小[little]	"<img src=""05d07.svg"">"
delicate	微	gradeS	1003	彳[going man radical (no. 60)] 亻[radical number 9] 山[mountain] 兀[high & level] 一[one] 儿[legs radical (no. 10)] 丿[katakana no radical (no. 4)] ㇟[vertical curved hook] 攵[folding chair radical variant (no. 66)] 乂[mow]	"<img src=""05fae.svg"">"
guy	奴	gradeS	1176	女[woman] 又[or again]	"<img src=""05974.svg"">"
gentle	妥	gradeS	1873	⺤[claw (radical)] 女[woman]	"<img src=""059a5.svg"">"
nifty	凄	gradeS	1000	冫[two-stroke water radical (no. 15)] 妻[wife] ⺕[snout] 女[woman]	"<img src=""051c4.svg"">"
with child	娠	gradeS	1466	女[woman] 辰[sign of the dragon] 厂[trailing cliff radical (no. 27)]	"<img src=""05a20.svg"">"
exquisite	妙	gradeS	1008	女[woman] 少[few] 小[little] 丿[katakana no radical (no. 4)]	"<img src=""05999.svg"">"
bewitched	妖	gradeS	1607	女[woman] 夭[early death] 丿[katakana no radical (no. 4)] 大[large] 人[person]	"<img src=""05996.svg"">"
matrimony	姻	gradeS	2546	女[woman] 因[cause] 囗[box radical (no. 31)] 大[large] 人[person]	"<img src=""059fb.svg"">"
old woman	婆	gradeS	1985	波[waves] 氵[water radical (no. 85)] 皮[pelt] 又[or again] 女[woman]	"<img src=""05a46.svg"">"
dislike	嫌	gradeS	734	女[woman] 兼[concurrently] 䒑[grass radical (variant)] 八[eight] ⺕[snout] 丨[rod radical (no. 2)]	"<img src=""05acc.svg"">"
envy	嫉	gradeS	2259	女[woman] 疾[rapidly] 疒[sick radical (no. 104)] 矢[dart] 天[heavens] 大[large] 人[person]	"<img src=""05ac9.svg"">"
intimidate	威	gradeS	1450	戍[protection] 厂[trailing cliff radical (no. 27)] 戈[tasselled spear radical (no. 62)] 弋[ceremony radical (no. 56)] 一[one] 女[woman] 丿[katakana no radical (no. 4)] 丶[dot radical (no. 3)]	"<img src=""05a01.svg"">"
lass	嬢	gradeS	1560	女[woman] 㐮[to help] 六[six] 亠[kettle lid radical (no. 8)] 八[eight] 三[three] 二[two] 一[one] 𧘇[scarf (radical)]	"<img src=""05b22.svg"">"
repay	酬	gradeS	1569	酉[sign of the bird] 西[west] 一[one] 囗[box radical (no. 31)] 儿[legs radical (no. 10)] 丿[katakana no radical (no. 4)] ㇟[vertical curved hook] 州[state] 丶[dot radical (no. 3)] 川[stream]	"<img src=""0916c.svg"">"
clear (the land)	拓	gradeS	1573	扌[hand radical (no. 64)] 石[stone] 口[mouth]	"<img src=""062d3.svg"">"
jealous	妬	gradeS	2165	女[woman] 石[stone] 口[mouth]	"<img src=""059ac.svg"">"
smash	砕	gradeS	1934	石[stone] 口[mouth] 卆[soldier] 九[nine] 乙[fishguts] 十[ten]	"<img src=""07815.svg"">"
sulphur	硫	gradeS	1903	石[stone] 口[mouth] 㐬[a cup with pendants] 亠[kettle lid radical (no. 8)] 厶[katakana mu radical (no. 28)] 川[stream]	"<img src=""0786b.svg"">"
Go	碁	gradeS	1965	其[that] 甘[sweet] 廿[twenty] 十[ten] 八[eight] 石[stone] 口[mouth]	"<img src=""07881.svg"">"
hide	匿	gradeS	1800	匸[hiding enclosure radical (no. 23)] 若[young] 艹[grass radical (no. 140)] 右[right] 口[mouth]	"<img src=""0533f.svg"">"
obituary	訃	gradeS	2742	言[say] 口[mouth] 卜[augury]	"<img src=""08a03.svg"">"
check-up	診	gradeS	788	言[say] 口[mouth] 人[person] 彡[short hair or fur radical (no. 59)]	"<img src=""08a3a.svg"">"
lie	詐	gradeS	1750	言[say] 口[mouth] 乍[though] 丿[katakana no radical (no. 4)]	"<img src=""08a50.svg"">"
reputation	誉	gradeS	1758	⺍[owl (primitive)] 八[eight] 言[say] 口[mouth]	"<img src=""08a89.svg"">"
penalty	罰	gradeS	1672	罒[net radical variant (no. 122)] 言[say] 口[mouth] 刂[standing sword radical (no. 18)]	"<img src=""07f70.svg"">"
who?	誰	gradeS	544	言[say] 口[mouth] 隹[old bird radical (no. 172)] 亻[radical number 9]	"<img src=""08ab0.svg"">"
revise	訂	gradeS	1459	言[say] 口[mouth] 丁[street] 一[one] 亅[barb radical (no. 6)]	"<img src=""08a02.svg"">"
sue	訟	gradeS	1827	言[say] 口[mouth] 公[public] 八[eight] 厶[katakana mu radical (no. 28)]	"<img src=""08a1f.svg"">"
above-stated	該	gradeS	869	言[say] 口[mouth] 亥[sign of the hog] 亠[kettle lid radical (no. 8)] 人[person]	"<img src=""08a72.svg"">"
consent	諾	gradeS	1441	言[say] 口[mouth] 若[young] 艹[grass radical (no. 140)] 右[right]	"<img src=""08afe.svg"">"
consign	託	gradeS	1225	言[say] 口[mouth] 乇[to depend on] 丿[katakana no radical (no. 4)] 七[seven] 一[one]	"<img src=""08a17.svg"">"
boast	誇	gradeS	1382	言[say] 口[mouth] 夸[boast] 大[large] 人[person] 二[two] 一[one]	"<img src=""08a87.svg"">"
prison	獄	gradeS	1596	⺨[left "dog" radical] 言[say] 口[mouth] 犬[dog] 大[large] 人[person] 丶[dot radical (no. 3)]	"<img src=""07344.svg"">"
Noh chanting	謡	gradeS	1833	言[say] 口[mouth] 䍃[a vase] ⺤[claw (radical)] 缶[tin can] 午[noon] 山[mountain]	"<img src=""08b21.svg"">"
consult with	諮	gradeS	2369	言[say] 口[mouth] 咨[investigate] 次[next] 冫[two-stroke water radical (no. 15)] 欠[lack] 人[person]	"<img src=""08aee.svg"">"
self-effacing	謙	gradeS	1960	言[say] 口[mouth] 兼[concurrently] 䒑[grass radical (variant)] 八[eight] ⺕[snout] 丨[rod radical (no. 2)]	"<img src=""08b19.svg"">"
discreet	謹	gradeS	2306	言[say] 口[mouth] 𦰌[small quantity (primitive)] 艹[grass radical (no. 140)] 三[three] 二[two] 一[one]	"<img src=""08b39.svg"">"
defer	譲	gradeS	1212	言[say] 口[mouth] 㐮[to help] 六[six] 亠[kettle lid radical (no. 8)] 八[eight] 三[three] 二[two] 一[one] 𧘇[scarf (radical)]	"<img src=""08b72.svg"">"
scold	𠮟	gradeS	9789	口[mouth] 七[seven]	
storm	嵐	gradeS	1469	山[mountain] 風[wind] 几[table or windy radical (no. 16)] 丿[katakana no radical (no. 4)] 虫[insect] 中[in] 口[mouth] 丨[rod radical (no. 2)]	"<img src=""05d50.svg"">"
lightning-bug	蛍	gradeS	1955	⺍[owl (primitive)] 冖[wa-shaped crown radical (no. 14)] 虫[insect] 中[in] 口[mouth] 丨[rod radical (no. 2)]	"<img src=""086cd.svg"">"
entrust	嘱	gradeS	2551	口[mouth] 属[belong] 尸[flag radical (no. 44)] 禹[name of a Chinese emperor] 丿[katakana no radical (no. 4)] 虫[insect] 禸[footprint radical (no. 114)] 厶[katakana mu radical (no. 28)] 冂[upside-down box radical (no. 13)]	"<img src=""05631.svg"">"
